,N_clusters,algo,compute_time,false_positives_ratio,results,seed,true_positives_ratio
50,10,FINDER_1D,0.9488377571105957,0.0,"{'sigma': 8.434428542252428, 'threshold': 10.0}",8,1.0
51,10,FINDER_1D_loop,1.3087141513824463,0.0,"{'sigma': 13.528410341532718, 'threshold': 10.0}",8,0.9
52,10,dbscan,0.008751392364501953,0.0,[],8,1.0
53,10,OPTICS,18.48168969154358,0.5,[],8,0.7
54,10,CAML_87B144,10.111902713775635,0.3,[],9,1.0
55,10,CAML_07VEJJ,5.841137409210205,1.8,[],9,0.4
56,10,FINDER_1D,0.9547410011291504,0.8,"{'sigma': 21.51983533492379, 'threshold': 10.0}",9,1.0
57,10,FINDER_1D_loop,1.5556526184082031,0.0,"{'sigma': 15.522260060421045, 'threshold': 10.0}",9,1.0
58,10,dbscan,0.010016441345214844,0.0,[],9,1.0
59,10,OPTICS,24.53670835494995,0.2,[],9,0.9
60,10,CAML_87B144,9.983243703842163,0.2,[],10,0.9
61,10,CAML_07VEJJ,6.111728191375732,1.2,[],10,0.5
62,10,FINDER_1D,0.8623619079589844,0.4,"{'sigma': 19.04322548470507, 'threshold': 10.0}",10,0.8
63,10,FINDER_1D_loop,1.3018834590911865,0.0,"{'sigma': 13.79807338429385, 'threshold': 10.0}",10,0.9
64,10,dbscan,0.008967161178588867,0.1,[],10,0.9
65,10,OPTICS,22.243982315063477,0.3,[],10,0.7
66,15,CAML_87B144,12.780587196350098,0.7333333333333333,[],0,1.0
67,15,CAML_07VEJJ,7.092844486236572,1.0,[],0,0.5333333333333333
68,15,FINDER_1D,2.4561266899108887,0.13333333333333333,"{'sigma': 8.483386052883, 'threshold': 10.0}",0,1.0
69,15,FINDER_1D_loop,2.7734005451202393,0.06666666666666667,"{'sigma': 9.856312596517753, 'threshold': 10.0}",0,0.8666666666666667
70,15,dbscan,0.014048099517822266,0.13333333333333333,[],0,0.8666666666666667
71,15,OPTICS,45.639195680618286,0.3333333333333333,[],0,0.5333333333333333
72,15,CAML_87B144,12.791234016418457,0.6,[],1,0.8666666666666667
73,15,CAML_07VEJJ,7.337901830673218,1.0666666666666667,[],1,0.6666666666666666
74,15,FINDER_1D,1.8232617378234863,0.06666666666666667,"{'sigma': 10.149323482778604, 'threshold': 10.0}",1,0.9333333333333333
75,15,FINDER_1D_loop,2.3347463607788086,0.0,"{'sigma': 15.344138760283386, 'threshold': 10.0}",1,0.8
76,15,dbscan,0.011722326278686523,0.13333333333333333,[],1,0.9333333333333333
77,15,OPTICS,34.37777519226074,0.3333333333333333,[],1,0.6666666666666666
78,15,CAML_87B144,14.28537130355835,1.0,[],2,0.8
79,15,CAML_07VEJJ,7.920931577682495,1.4,[],2,0.3333333333333333
80,15,FINDER_1D,2.0079386234283447,0.7333333333333333,"{'sigma': 18.542004672363507, 'threshold': 10.0}",2,0.6666666666666666
81,15,FINDER_1D_loop,2.811972141265869,0.0,"{'sigma': 10.479897609169003, 'threshold': 10.0}",2,0.8
82,15,dbscan,0.014183521270751953,0.0,[],2,0.8
83,15,OPTICS,47.23529124259949,0.4666666666666667,[],2,0.5333333333333333
84,15,CAML_87B144,12.489206552505493,0.4666666666666667,[],3,0.9333333333333333
85,15,CAML_07VEJJ,8.238067150115967,0.9333333333333333,[],3,0.6
86,15,FINDER_1D,1.9537866115570068,1.1333333333333333,"{'sigma': 18.863192535873665, 'threshold': 10.0}",3,0.8666666666666667
87,15,FINDER_1D_loop,2.3484957218170166,0.0,"{'sigma': 11.965733772034893, 'threshold': 10.0}",3,0.9333333333333333
88,15,dbscan,0.012233972549438477,0.0,[],3,0.9333333333333333
89,15,OPTICS,35.02503275871277,0.26666666666666666,[],3,0.7333333333333333
90,15,CAML_87B144,13.808370351791382,0.26666666666666666,[],4,0.8666666666666667
91,15,CAML_07VEJJ,8.276440143585205,1.3333333333333333,[],4,0.4666666666666667
92,15,FINDER_1D,2.044564723968506,0.06666666666666667,"{'sigma': 11.407053781097087, 'threshold': 10.0}",4,0.8666666666666667
93,15,FINDER_1D_loop,2.2780025005340576,0.0,"{'sigma': 11.407053781097087, 'threshold': 10.0}",4,0.8666666666666667
94,15,dbscan,0.01204538345336914,0.0,[],4,0.8666666666666667
95,15,OPTICS,36.121363162994385,0.26666666666666666,[],4,0.7333333333333333
96,15,CAML_87B144,13.900424242019653,0.13333333333333333,[],5,0.9333333333333333
97,15,CAML_07VEJJ,8.574177742004395,0.4666666666666667,[],5,0.8
98,15,FINDER_1D,2.1466917991638184,0.0,"{'sigma': 8.257752234288562, 'threshold': 10.0}",5,1.0
99,15,FINDER_1D_loop,2.618342876434326,0.0,"{'sigma': 14.621107173380526, 'threshold': 10.0}",5,0.9333333333333333
100,15,dbscan,0.011672258377075195,0.2,[],5,0.9333333333333333
101,15,OPTICS,34.90830898284912,0.2,[],5,0.6666666666666666
102,15,CAML_87B144,13.96949028968811,0.2,[],6,0.8666666666666667
103,15,CAML_07VEJJ,9.037055730819702,1.2666666666666666,[],6,0.4
104,15,FINDER_1D,1.8503775596618652,0.06666666666666667,"{'sigma': 10.644747669837406, 'threshold': 10.0}",6,0.8
105,15,FINDER_1D_loop,2.408460855484009,0.0,"{'sigma': 14.338448413470687, 'threshold': 10.0}",6,0.8
106,15,dbscan,0.01305532455444336,0.13333333333333333,[],6,0.8
107,15,OPTICS,42.95649313926697,0.06666666666666667,[],6,0.6666666666666666
108,15,CAML_87B144,14.540821313858032,0.26666666666666666,[],7,0.8
109,15,CAML_07VEJJ,9.376554727554321,1.6666666666666667,[],7,0.3333333333333333
110,15,FINDER_1D,1.9400265216827393,0.6,"{'sigma': 16.779745093007033, 'threshold': 10.0}",7,0.8
111,15,FINDER_1D_loop,2.612525463104248,0.0,"{'sigma': 12.557189587921066, 'threshold': 10.0}",7,0.8666666666666667
112,15,dbscan,0.013030529022216797,0.0,[],7,0.8666666666666667
113,15,OPTICS,41.04265856742859,0.3333333333333333,[],7,0.6
114,15,CAML_87B144,14.593491077423096,0.2,[],8,1.0
115,15,CAML_07VEJJ,9.8956880569458,1.0,[],8,0.6
116,15,FINDER_1D,2.238037109375,0.06666666666666667,"{'sigma': 11.250182384343388, 'threshold': 10.0}",8,0.9333333333333333
117,15,FINDER_1D_loop,2.6172173023223877,0.0,"{'sigma': 12.950713055281165, 'threshold': 10.0}",8,0.9333333333333333
118,15,dbscan,0.012488603591918945,0.06666666666666667,[],8,0.9333333333333333
119,15,OPTICS,40.335050106048584,0.4666666666666667,[],8,0.5333333333333333
120,15,CAML_87B144,15.267147541046143,0.3333333333333333,[],9,0.8666666666666667
121,15,CAML_07VEJJ,10.111207723617554,1.2666666666666666,[],9,0.5333333333333333
122,15,FINDER_1D,1.838707685470581,0.7333333333333333,"{'sigma': 17.662247556411987, 'threshold': 10.0}",9,0.8666666666666667
123,15,FINDER_1D_loop,2.840404748916626,0.0,"{'sigma': 13.389489752597909, 'threshold': 10.0}",9,0.8666666666666667
124,15,dbscan,0.013014078140258789,0.0,[],9,0.8666666666666667
125,15,OPTICS,41.18095660209656,0.4666666666666667,[],9,0.6666666666666666
126,15,CAML_87B144,14.928831100463867,0.3333333333333333,[],10,0.8
127,15,CAML_07VEJJ,10.478809595108032,1.3333333333333333,[],10,0.4666666666666667
128,15,FINDER_1D,1.722219705581665,1.4666666666666666,"{'sigma': 20.470033260482996, 'threshold': 10.0}",10,0.7333333333333333
129,15,FINDER_1D_loop,2.295485019683838,0.0,"{'sigma': 13.616075498983887, 'threshold': 10.0}",10,0.8
130,15,dbscan,0.012048959732055664,0.06666666666666667,[],10,0.8
131,15,OPTICS,36.10588049888611,0.2,[],10,0.8
132,20,CAML_87B144,17.297102689743042,0.65,[],0,0.8
133,20,CAML_07VEJJ,11.213637113571167,0.8,[],0,0.7
134,20,FINDER_1D,3.0189208984375,0.75,"{'sigma': 14.514235042110583, 'threshold': 10.0}",0,0.8
135,20,FINDER_1D_loop,3.679447889328003,0.0,"{'sigma': 12.852022401740223, 'threshold': 10.0}",0,0.8
136,20,dbscan,0.016629934310913086,0.05,[],0,0.8
137,20,OPTICS,42.826337575912476,0.3,[],0,0.6
138,20,CAML_87B144,18.57960033416748,0.25,[],1,0.8
139,20,CAML_07VEJJ,11.654217720031738,1.5,[],1,0.3
140,20,FINDER_1D,4.0562660694122314,0.1,"{'sigma': 8.81305212260733, 'threshold': 10.0}",1,0.8
141,20,FINDER_1D_loop,4.612228870391846,0.0,"{'sigma': 11.455520475943715, 'threshold': 10.0}",1,0.8
142,20,dbscan,0.019816160202026367,0.1,[],1,0.75
143,20,OPTICS,56.386638164520264,0.05,[],1,0.75
144,20,CAML_87B144,19.13984227180481,0.2,[],2,0.9
145,20,CAML_07VEJJ,11.897425174713135,1.55,[],2,0.3
146,20,FINDER_1D,3.9870219230651855,0.1,"{'sigma': 8.812835397149485, 'threshold': 10.0}",2,0.85
147,20,FINDER_1D_loop,4.36721658706665,0.0,"{'sigma': 13.276814501612355, 'threshold': 10.0}",2,0.75
148,20,dbscan,0.01967644691467285,0.0,[],2,0.8
149,20,OPTICS,54.46498489379883,0.5,[],2,0.45
150,20,CAML_87B144,18.642601013183594,0.15,[],3,0.8
151,20,CAML_07VEJJ,12.234500646591187,0.95,[],3,0.5
152,20,FINDER_1D,3.5908777713775635,1.15,"{'sigma': 16.050100353344494, 'threshold': 10.0}",3,0.7
153,20,FINDER_1D_loop,3.559378147125244,0.0,"{'sigma': 14.152289125467938, 'threshold': 10.0}",3,0.75
154,20,dbscan,0.016942739486694336,0.1,[],3,0.75
155,20,OPTICS,40.34470200538635,0.15,[],3,0.65
156,20,CAML_87B144,20.01332950592041,0.1,[],4,0.75
157,20,CAML_07VEJJ,12.574007511138916,0.75,[],4,0.55
158,20,FINDER_1D,3.5200698375701904,1.65,"{'sigma': 17.82715357518219, 'threshold': 10.0}",4,0.55
159,20,FINDER_1D_loop,3.8178138732910156,0.0,"{'sigma': 12.178110972424317, 'threshold': 10.0}",4,0.8
160,20,dbscan,0.017086267471313477,0.0,[],4,0.8
161,20,OPTICS,42.969523429870605,0.15,[],4,0.6
162,20,CAML_87B144,20.035144805908203,0.35,[],5,0.8
163,20,CAML_07VEJJ,13.09840726852417,1.3,[],5,0.5
164,20,FINDER_1D,3.2029290199279785,0.15,"{'sigma': 9.134226828388094, 'threshold': 10.0}",5,0.8
165,20,FINDER_1D_loop,4.176278829574585,0.05,"{'sigma': 11.982994871083706, 'threshold': 10.0}",5,0.7
166,20,dbscan,0.018761157989501953,0.15,[],5,0.75
167,20,OPTICS,54.848185539245605,0.45,[],5,0.55
168,20,CAML_87B144,20.60073709487915,0.2,[],6,0.85
169,20,CAML_07VEJJ,13.880851984024048,1.6,[],6,0.35
170,20,FINDER_1D,5.024526834487915,0.3,"{'sigma': 6.654829254210938, 'threshold': 10.0}",6,0.9
171,20,FINDER_1D_loop,4.286050796508789,0.0,"{'sigma': 10.197683143505861, 'threshold': 10.0}",6,0.85
172,20,dbscan,0.021514415740966797,0.0,[],6,0.8
173,20,OPTICS,61.37901043891907,0.35,[],6,0.5
174,20,CAML_87B144,20.191445350646973,0.2,[],7,0.95
175,20,CAML_07VEJJ,13.459060192108154,0.4,[],7,0.7
176,20,FINDER_1D,3.46014142036438,1.15,"{'sigma': 17.64915284435539, 'threshold': 10.0}",7,0.8
177,20,FINDER_1D_loop,3.7819371223449707,0.0,"{'sigma': 11.986955278192834, 'threshold': 10.0}",7,0.95
178,20,dbscan,0.01787114143371582,0.1,[],7,0.9
179,20,OPTICS,43.02054691314697,0.3,[],7,0.65
180,20,CAML_87B144,19.545802354812622,0.0,[],8,0.75
181,20,CAML_07VEJJ,13.691083908081055,0.65,[],8,0.65
182,20,FINDER_1D,3.254305839538574,0.9,"{'sigma': 16.014081505128672, 'threshold': 10.0}",8,0.75
183,20,FINDER_1D_loop,3.5007760524749756,0.0,"{'sigma': 14.036164239900973, 'threshold': 10.0}",8,0.75
184,20,dbscan,0.018374919891357422,0.05,[],8,0.8
185,20,OPTICS,43.02385354042053,0.1,[],8,0.65
186,20,CAML_87B144,20.24490976333618,0.2,[],9,0.8
187,20,CAML_07VEJJ,14.205741167068481,0.95,[],9,0.65
188,20,FINDER_1D,3.0880157947540283,0.35,"{'sigma': 13.083748905149815, 'threshold': 10.0}",9,0.8
189,20,FINDER_1D_loop,3.409215211868286,0.05,"{'sigma': 11.530011218568596, 'threshold': 10.0}",9,0.8
190,20,dbscan,0.01597118377685547,0.0,[],9,0.85
191,20,OPTICS,38.7515013217926,0.1,[],9,0.75
192,20,CAML_87B144,21.42427158355713,0.05,[],10,0.8
193,20,CAML_07VEJJ,14.27403450012207,1.2,[],10,0.45
194,20,FINDER_1D,4.446239471435547,0.4,"{'sigma': 13.41303060077006, 'threshold': 10.0}",10,0.8
195,20,FINDER_1D_loop,4.2448835372924805,0.0,"{'sigma': 13.41303060077006, 'threshold': 10.0}",10,0.8
196,20,dbscan,0.018729686737060547,0.0,[],10,0.85
197,20,OPTICS,51.35468006134033,0.45,[],10,0.6
198,25,CAML_87B144,23.290991067886353,0.52,[],0,0.88
199,25,CAML_07VEJJ,15.574175357818604,1.16,[],0,0.56
200,25,FINDER_1D,6.4782586097717285,0.16,"{'sigma': 8.977157020014062, 'threshold': 10.0}",0,0.88
201,25,FINDER_1D_loop,5.837958335876465,0.0,"{'sigma': 11.413291677909365, 'threshold': 10.0}",0,0.76
202,25,dbscan,0.021999835968017578,0.16,[],0,0.88
203,25,OPTICS,69.55791783332825,0.52,[],0,0.56
204,25,CAML_87B144,23.28572654724121,0.28,[],1,0.76
205,25,CAML_07VEJJ,15.071798324584961,0.96,[],1,0.4
206,25,FINDER_1D,5.384920597076416,0.24,"{'sigma': 11.537736479451858, 'threshold': 10.0}",1,0.68
207,25,FINDER_1D_loop,5.206712007522583,0.04,"{'sigma': 13.029167313742091, 'threshold': 10.0}",1,0.64
208,25,dbscan,0.021840333938598633,0.16,[],1,0.68
209,25,OPTICS,71.15099167823792,0.32,[],1,0.48
210,25,CAML_87B144,24.94774317741394,0.28,[],2,0.8
211,25,CAML_07VEJJ,16.36821460723877,1.08,[],2,0.52
212,25,FINDER_1D,7.08306884765625,1.56,"{'sigma': 15.357974701293065, 'threshold': 10.0}",2,0.76
213,25,FINDER_1D_loop,5.872296333312988,0.0,"{'sigma': 9.291798012511464, 'threshold': 10.0}",2,0.72
214,25,dbscan,0.023631811141967773,0.04,[],2,0.8
215,25,OPTICS,71.60419535636902,0.28,[],2,0.48
216,25,CAML_87B144,25.584710836410522,0.12,[],3,0.84
217,25,CAML_07VEJJ,16.375372171401978,1.52,[],3,0.36
218,25,FINDER_1D,6.048033714294434,0.16,"{'sigma': 8.741712437284516, 'threshold': 10.0}",3,0.88
219,25,FINDER_1D_loop,6.066016674041748,0.0,"{'sigma': 9.847458379054613, 'threshold': 10.0}",3,0.8
220,25,dbscan,0.023900270462036133,0.08,[],3,0.84
221,25,OPTICS,80.00527167320251,0.2,[],3,0.64
222,25,CAML_87B144,27.619112968444824,0.2,[],4,0.84
223,25,CAML_07VEJJ,17.030205965042114,1.08,[],4,0.4
224,25,FINDER_1D,6.744046211242676,1.28,"{'sigma': 14.964874823373055, 'threshold': 10.0}",4,0.76
225,25,FINDER_1D_loop,6.702273607254028,0.0,"{'sigma': 11.656110676662347, 'threshold': 10.0}",4,0.8
226,25,dbscan,0.024174928665161133,0.16,[],4,0.8
227,25,OPTICS,73.55150294303894,0.28,[],4,0.64
228,25,CAML_87B144,26.423794746398926,0.32,[],5,0.68
229,25,CAML_07VEJJ,16.918822765350342,1.28,[],5,0.24
230,25,FINDER_1D,4.991292715072632,0.56,"{'sigma': 6.232401121717698, 'threshold': 10.0}",5,0.64
231,25,FINDER_1D_loop,5.366220951080322,0.0,"{'sigma': 10.13992102842631, 'threshold': 10.0}",5,0.52
232,25,dbscan,0.022419452667236328,0.04,[],5,0.52
233,25,OPTICS,78.12227249145508,0.24,[],5,0.44
234,25,CAML_87B144,25.807294130325317,0.12,[],6,0.8
235,25,CAML_07VEJJ,17.491023302078247,0.8,[],6,0.4
236,25,FINDER_1D,6.431776523590088,1.04,"{'sigma': 13.693601125456986, 'threshold': 10.0}",6,0.56
237,25,FINDER_1D_loop,5.800316572189331,0.08,"{'sigma': 9.416338265929356, 'threshold': 10.0}",6,0.68
238,25,dbscan,0.023145675659179688,0.04,[],6,0.64
239,25,OPTICS,76.09263634681702,0.24,[],6,0.48
240,25,CAML_87B144,26.191120386123657,0.16,[],7,0.96
241,25,CAML_07VEJJ,18.160526514053345,0.52,[],7,0.76
242,25,FINDER_1D,5.065338611602783,0.48,"{'sigma': 12.845369895753935, 'threshold': 10.0}",7,0.92
243,25,FINDER_1D_loop,5.614284992218018,0.0,"{'sigma': 12.845369895753935, 'threshold': 10.0}",7,0.96
244,25,dbscan,0.02128767967224121,0.0,[],7,0.96
245,25,OPTICS,61.08495759963989,0.16,[],7,0.8
246,25,CAML_87B144,26.259921312332153,0.16,[],8,0.8
247,25,CAML_07VEJJ,18.057926177978516,0.88,[],8,0.48
248,25,FINDER_1D,5.840811491012573,0.44,"{'sigma': 12.566109897035355, 'threshold': 10.0}",8,0.76
249,25,FINDER_1D_loop,5.346495151519775,0.04,"{'sigma': 9.832252347248225, 'threshold': 10.0}",8,0.76
250,25,dbscan,0.021567821502685547,0.08,[],8,0.8
251,25,OPTICS,67.34427547454834,0.24,[],8,0.6
252,25,CAML_87B144,26.89864730834961,0.32,[],9,0.96
253,25,CAML_07VEJJ,18.34251356124878,0.96,[],9,0.56
254,25,FINDER_1D,6.515403985977173,0.12,"{'sigma': 9.680651937700395, 'threshold': 10.0}",9,0.92
255,25,FINDER_1D_loop,6.2414398193359375,0.04,"{'sigma': 12.526493985576694, 'threshold': 10.0}",9,0.8
256,25,dbscan,0.023239612579345703,0.16,[],9,0.88
257,25,OPTICS,73.48975729942322,0.28,[],9,0.56
258,25,CAML_87B144,28.398632049560547,0.12,[],10,0.84
259,25,CAML_07VEJJ,19.076032161712646,1.24,[],10,0.32
260,25,FINDER_1D,5.713545560836792,0.16,"{'sigma': 8.506104906589286, 'threshold': 10.0}",10,0.88
261,25,FINDER_1D_loop,6.4110376834869385,0.0,"{'sigma': 10.919122359480745, 'threshold': 10.0}",10,0.84
262,25,dbscan,0.024465084075927734,0.04,[],10,0.76
263,25,OPTICS,82.45785522460938,0.44,[],10,0.6
264,30,CAML_87B144,32.28600478172302,0.3,[],0,0.7666666666666667
265,30,CAML_07VEJJ,19.894278526306152,1.5,[],0,0.36666666666666664
266,30,FINDER_1D,10.566438913345337,0.6666666666666666,"{'sigma': 12.179692989115024, 'threshold': 10.0}",0,0.6333333333333333
267,30,FINDER_1D_loop,8.628324508666992,0.0,"{'sigma': 12.179692989115024, 'threshold': 10.0}",0,0.6666666666666666
268,30,dbscan,0.028932809829711914,0.2,[],0,0.6666666666666666
269,30,OPTICS,105.78247570991516,0.3,[],0,0.4
270,30,CAML_87B144,29.1159245967865,0.1,[],1,0.7
271,30,CAML_07VEJJ,19.833906650543213,0.8,[],1,0.4666666666666667
272,30,FINDER_1D,7.600950002670288,0.23333333333333334,"{'sigma': 6.859446127386793, 'threshold': 10.0}",1,0.8333333333333334
273,30,FINDER_1D_loop,7.8022449016571045,0.06666666666666667,"{'sigma': 9.749294922339487, 'threshold': 10.0}",1,0.7
274,30,dbscan,0.025960206985473633,0.16666666666666666,[],1,0.6333333333333333
275,30,OPTICS,106.5957670211792,0.3,[],1,0.4
276,30,CAML_87B144,30.679574012756348,0.16666666666666666,[],2,0.8333333333333334
277,30,CAML_07VEJJ,20.312848806381226,0.9666666666666667,[],2,0.5
278,30,FINDER_1D,8.5005464553833,0.06666666666666667,"{'sigma': 8.157096816249616, 'threshold': 10.0}",2,0.7666666666666667
279,30,FINDER_1D_loop,8.224154233932495,0.03333333333333333,"{'sigma': 10.327771245429846, 'threshold': 10.0}",2,0.7333333333333333
280,30,dbscan,0.02794504165649414,0.16666666666666666,[],2,0.7
281,30,OPTICS,110.45059370994568,0.26666666666666666,[],2,0.5
282,30,CAML_87B144,32.15371823310852,0.16666666666666666,[],3,0.8333333333333334
283,30,CAML_07VEJJ,20.68204116821289,0.8666666666666667,[],3,0.5
284,30,FINDER_1D,7.880989074707031,1.1,"{'sigma': 13.486393917729357, 'threshold': 10.0}",3,0.6666666666666666
285,30,FINDER_1D_loop,7.133844614028931,0.0,"{'sigma': 12.023659613443552, 'threshold': 10.0}",3,0.7333333333333333
286,30,dbscan,0.02687859535217285,0.13333333333333333,[],3,0.7666666666666667
287,30,OPTICS,88.99789309501648,0.2,[],3,0.6333333333333333
288,30,CAML_87B144,32.32148742675781,0.1,[],4,0.7333333333333333
289,30,CAML_07VEJJ,21.060909748077393,1.2,[],4,0.26666666666666666
290,30,FINDER_1D,10.77935266494751,0.9,"{'sigma': 12.680273433526507, 'threshold': 10.0}",4,0.6666666666666666
291,30,FINDER_1D_loop,8.393320560455322,0.0,"{'sigma': 11.226501181895104, 'threshold': 10.0}",4,0.7
292,30,dbscan,0.029610872268676758,0.06666666666666667,[],4,0.7
293,30,OPTICS,109.75649690628052,0.3333333333333333,[],4,0.43333333333333335
294,30,CAML_87B144,31.865309476852417,0.06666666666666667,[],5,0.6666666666666666
295,30,CAML_07VEJJ,21.450984239578247,1.4333333333333333,[],5,0.16666666666666666
296,30,FINDER_1D,8.290507793426514,0.5666666666666667,"{'sigma': 6.773035001711452, 'threshold': 10.0}",5,0.7333333333333333
297,30,FINDER_1D_loop,7.376232385635376,0.0,"{'sigma': 10.918676487041562, 'threshold': 10.0}",5,0.6
298,30,dbscan,0.027722597122192383,0.03333333333333333,[],5,0.5666666666666667
299,30,OPTICS,115.96288275718689,0.2,[],5,0.4
300,30,CAML_87B144,31.959376096725464,0.13333333333333333,[],6,0.7333333333333333
301,30,CAML_07VEJJ,21.901392936706543,0.9333333333333333,[],6,0.43333333333333335
302,30,FINDER_1D,7.202901363372803,0.23333333333333334,"{'sigma': 8.623957123637629, 'threshold': 10.0}",6,0.8
303,30,FINDER_1D_loop,6.8388354778289795,0.0,"{'sigma': 12.263017734980268, 'threshold': 10.0}",6,0.6666666666666666
304,30,dbscan,0.025595426559448242,0.13333333333333333,[],6,0.6666666666666666
305,30,OPTICS,90.95607042312622,0.23333333333333334,[],6,0.5
306,30,CAML_87B144,34.800047397613525,0.2,[],7,0.8333333333333334
307,30,CAML_07VEJJ,22.686981678009033,0.8666666666666667,[],7,0.5666666666666667
308,30,FINDER_1D,9.19971489906311,0.23333333333333334,"{'sigma': 8.102730092156962, 'threshold': 10.0}",7,0.7666666666666667
309,30,FINDER_1D_loop,8.177156209945679,0.03333333333333333,"{'sigma': 10.283735888335121, 'threshold': 10.0}",7,0.7
310,30,dbscan,0.027530193328857422,0.23333333333333334,[],7,0.7333333333333333
311,30,OPTICS,97.4248571395874,0.4666666666666667,[],7,0.4
312,30,CAML_87B144,32.57710409164429,0.1,[],8,0.7
313,30,CAML_07VEJJ,22.826108694076538,1.1333333333333333,[],8,0.3333333333333333
314,30,FINDER_1D,8.02014946937561,0.3,"{'sigma': 11.741536491068086, 'threshold': 10.0}",8,0.6333333333333333
315,30,FINDER_1D_loop,8.631956100463867,0.0,"{'sigma': 10.398975441203635, 'threshold': 10.0}",8,0.6333333333333333
316,30,dbscan,0.02815699577331543,0.2,[],8,0.6666666666666666
317,30,OPTICS,105.64140772819519,0.2,[],8,0.43333333333333335
318,30,CAML_87B144,32.78719091415405,0.23333333333333334,[],9,0.7666666666666667
319,30,CAML_07VEJJ,23.124290227890015,0.9666666666666667,[],9,0.5
